book_id,user_id,rating
1848,15516,1
1848,15998,3
1848,18090,1
1848,19111,5
1848,19868,4
1848,20195,4
1848,20859,4
1848,20950,3
1848,21736,1
1848,21761,5
1848,22639,3
1848,22920,3
1848,23330,3
1848,23554,5
1848,23722,1
1848,24073,5
1848,24335,3
1848,25000,4
1848,25474,4
1848,26191,4
1848,26298,3
1848,26416,4
1848,26606,3
1848,26933,5
1848,27262,4
1848,27592,1
1848,27836,3
1848,27892,4
1848,28176,3
1848,28674,4
1848,28857,4
1848,29153,4
1848,30268,5
1848,30300,3
1848,30405,5
1848,30879,3
1848,31916,4
1848,31981,4
1848,33337,3
1848,33547,3
1848,34315,1
1848,35111,2
1848,35821,4
1848,36296,4
1848,37075,5
1848,37911,5
1848,37925,5
1848,38900,4
1848,39709,4
1848,39988,4
1848,40736,4
1848,41858,3
1848,42125,5
1848,42410,3
1848,45404,5
1848,45806,5
1848,49085,4
1848,49299,5
1848,50839,4
1848,52127,5
1848,52503,2
1869,2306,4
1869,2663,5
1869,3580,4
1869,4339,4
1869,4641,5
1869,4773,5
1869,6658,5
1869,6940,5
1869,7257,4
1869,7973,4
1869,8609,5
1869,8797,4
1869,9654,5
1869,9710,4
1869,9808,4
1869,10120,5
1869,10318,4
1869,11997,3
1869,12088,4
1869,12109,5
1869,12466,5
1869,12471,1
1869,12491,4
1869,13821,5
1869,14735,4
1869,14867,5
1869,15536,2
1869,15969,3
1869,16575,3
1869,16789,4
1869,17748,3
1869,18093,3
1869,18388,4
1869,18748,4
1869,19612,4
1869,21028,4
1869,21842,3
1869,23004,5
1869,23566,5
1869,23752,5
1869,23759,3
1869,24990,3
1869,25074,5
1869,25474,4
1869,25485,4
1869,25729,4
1869,26294,5
1869,26496,4
1869,26870,3
1869,27090,5
1869,27448,3
1869,27537,3
1869,27540,3
1869,27667,5
1869,27679,3
1869,28894,5
1869,29155,5
1869,30513,3
1869,30821,3
1869,30879,3
1869,30990,5
1869,31246,5
1869,32606,4
1869,32759,4
1869,33102,4
1869,33380,3
1869,34103,3
1869,36648,5
1869,36805,5
1869,36938,3
1869,37086,4
1869,37449,4
1869,37577,3
1869,38121,4
1869,38605,4
1869,38734,5
1869,38847,4
1869,38900,2
1869,40017,3
1869,41982,5
1869,43237,5
1869,43371,5
1869,43468,5
1869,45126,1
1869,46586,3
1869,46670,4
1869,46737,5
1869,46923,5
1869,47846,5
1869,47904,5
1869,48195,4
1869,49022,5
1869,49239,4
1869,50119,5
1869,50291,5
1869,50313,5
1869,50774,5
1869,50839,5
1869,50964,4
1869,52503,3
1897,325,4
1897,958,3
1897,1702,3
1897,1859,3
1897,2022,4
1897,2337,4
1897,2638,3
1897,4093,4
1897,4242,4
1897,4697,4
1897,4763,3
1897,5109,5
1897,5376,4
1897,5474,5
1897,5624,3
1897,5645,4
1897,5684,4
1897,5705,4
1897,6450,5
1897,6607,4
1897,6800,3
1897,7274,5
1897,7641,1
1897,7907,5
1897,8254,3
1897,8286,3
1897,8334,3
1897,8388,4
1897,9306,4
1897,9309,5
1897,9509,4
1897,9512,4
1897,9698,3
1897,9890,4
1897,9986,3
1897,10339,4
1897,10624,5
1897,10688,4
1897,11502,3
1897,11929,4
1897,11955,3
1897,12172,3
1897,12306,4
1897,12543,4
1897,13094,3
1897,14177,3
1897,15021,3
1897,15142,5
1897,15204,3
1897,15292,4
1897,15547,2
1897,15712,4
1897,15845,5
1897,16226,2
1897,16390,2
1897,17702,4
1897,17750,4
1897,18736,3
1897,19888,4
1897,21150,4
1897,21621,4
1897,21759,4
1897,22865,5
1897,22938,2
1897,24642,5
1897,24847,4
1897,24906,3
1897,26732,3
1897,27599,4
1897,28495,4
1897,28756,4
1897,29007,4
1897,29316,3
1897,29689,5
1897,29803,5
1897,30307,3
1897,30836,4
1897,32416,4
1897,33408,3
1897,33484,3
1897,35789,5
1897,36122,3
1897,36124,5
1897,37771,3
1897,38369,4
1897,38795,5
1897,41305,5
1897,41627,5
1897,43760,4
1897,44397,5
1897,44695,3
1897,44709,4
1897,47194,5
1897,48704,2
1897,48860,4
1897,49311,2
1897,50472,5
1897,51838,4
1897,52972,2
1897,52994,5
1898,577,4
1898,931,5
1898,1286,3
1898,1896,5
1898,2011,5
1898,2217,4
1898,2271,5
1898,2834,5
1898,2983,4
1898,3721,5
1898,3879,3
1898,4891,2
1898,5303,4
1898,5580,4
1898,5904,3
1898,6263,3
1898,6818,3
1898,7443,5
1898,7493,4
1898,7673,4
1898,7812,3
1898,8608,4
1898,8694,5
1898,9201,4
1898,9403,5
1898,10181,2
1898,10239,4
1898,10534,5
1898,11063,3
1898,12203,3
1898,12232,5
1898,12779,5
1898,13603,4
1898,13929,4
1898,14398,5
1898,14440,5
1898,14980,5
1898,15536,3
1898,16146,4
1898,16251,3
1898,16587,3
1898,17096,4
1898,17448,4
1898,17683,5
1898,17832,4
1898,18714,4
1898,18974,4
1898,19589,5
1898,20319,5
1898,20689,4
1898,21851,5
1898,22579,4
1898,22794,3
1898,22920,4
1898,23589,5
1898,26523,5
1898,26945,5
1898,27111,4
1898,27861,4
1898,28165,5
1898,28794,3
1898,28882,4
1898,29095,5
1898,29418,3
1898,29442,4
1898,29692,5
1898,30958,3
1898,32586,4
1898,32607,3
1898,33105,4
1898,36738,4
1898,37500,4
1898,38337,4
1898,38536,5
1898,39158,4
1898,39478,5
1898,39925,4
1898,40194,4
1898,40205,5
1898,40332,3
1898,40662,3
1898,41003,3
1898,41601,5
1898,42672,4
1898,42899,3
1898,43277,3
1898,45413,4
1898,45634,4
1898,46145,4
1898,47027,5
1898,47942,4
1898,48188,4
1898,49254,4
1898,49282,4
1898,50388,4
1898,51800,4
1898,51936,4
1898,52330,4
1898,52895,4
1898,53337,5
1911,461,4
1911,931,4
1911,986,3
1911,1038,3
1911,1299,4
1911,1976,4
1911,2271,5
1911,2428,4
1911,2433,4
1911,3009,4
1911,3241,3
1911,3856,5
1911,3908,4
1911,4000,4
1911,4044,3
1911,4242,4
1911,5069,4
1911,5494,3
1911,5580,3
1911,6210,4
1911,6795,3
1911,7363,4
1911,7976,5
1911,9077,4
1911,9131,3
1911,9735,5
1911,10169,4
1911,10309,3
1911,10628,3
1911,11065,4
1911,11154,4
1911,12224,4
1911,12476,4
1911,12505,4
1911,12690,4
1911,13113,4
1911,13199,4
1911,13693,4
1911,14741,5
1911,15166,3
1911,15626,5
1911,16001,4
1911,16404,3
1911,16476,3
1911,16577,5
1911,18088,4
1911,18179,5
1911,18281,4
1911,18361,4
1911,18433,3
1911,18908,3
1911,19062,4
1911,19082,5
1911,19123,5
1911,19268,5
1911,20525,4
1911,21558,3
1911,21842,5
1911,22110,5
1911,22603,4
1911,22899,3
1911,23175,4
1911,23213,5
1911,24236,2
1911,24288,3
1911,24632,3
1911,24884,4
1911,25200,4
1911,26130,3
1911,26323,3
1911,26435,5
1911,26985,4
1911,27274,4
1911,28894,4
1911,32160,4
1911,32410,5
1911,32907,3
1911,34050,3
1911,36403,3
1911,37695,5
1911,38286,5
1911,38420,5
1911,40538,5
1911,41977,5
1911,42006,5
1911,44470,4
1911,46267,4
1911,46395,3
1911,49282,5
1911,49288,5
1911,49289,5
1911,49295,5
1911,49297,5
1911,50326,5
1911,50905,4
1911,51714,3
1911,52051,5
1911,52344,3
1911,52895,4
1911,52938,3
1934,41,4
1934,2563,3
1934,3312,3
1934,4038,5
1934,5115,1
1934,5697,4
1934,5760,4
1934,6577,2
1934,6665,4
1934,6789,3
1934,7425,3
1934,8826,3
1934,9829,3
1934,9943,3
1934,10318,3
1934,10737,2
1934,11188,3
1934,12808,3
1934,13177,1
1934,13317,3
1934,14238,1
1934,15516,1
1934,16346,4
1934,16363,3
1934,17242,3
1934,17568,5
1934,17788,2
1934,19737,5
1934,19812,2
1934,20243,3
1934,20486,4
1934,20592,2
1934,20648,5
1934,21283,5
1934,21609,5
1934,21642,3
1934,21861,5
1934,22115,1
1934,22336,3
1934,22477,2
1934,22497,2
1934,23603,3
1934,23874,3
1934,24111,4
1934,24335,5
1934,24994,4
1934,25119,2
1934,25976,4
1934,26186,3
1934,27275,4
1934,28003,3
1934,28387,4
1934,28419,1
1934,28737,3
1934,28870,4
1934,29074,5
1934,29291,5
1934,31575,3
1934,31886,1
1934,32124,5
1934,32139,4
1934,33764,3
1934,33986,4
1934,33993,1
1934,34418,2
1934,34808,5
1934,36063,2
1934,36246,3
1934,36315,2
1934,36865,3
1934,37065,5
1934,37099,3
1934,37726,3
1934,38163,3
1934,38321,3
1934,38571,4
1934,38729,3
1934,38923,4
1934,38951,5
1934,39159,3
1934,39195,2
1934,39445,5
1934,39818,4
1934,40733,5
1934,41219,2
1934,42125,5
1934,43343,2
1934,43540,5
1934,44450,5
1934,46407,5
1934,47142,4
1934,47175,3
1934,47508,4
1934,47906,5
1934,48625,2
1934,49491,4
1934,49540,3
1934,49786,3
1934,50289,4
1934,51233,4
1953,513,4
1953,1353,3
1953,3263,3
1953,4941,3
1953,5115,3
1953,5369,2
1953,6689,5
1953,6940,3
1953,7165,4
1953,7410,2
1953,7842,5
1953,8178,3
1953,8340,5
1953,8407,5
1953,8498,2
1953,9193,3
1953,9285,4
1953,10376,2
1953,12166,3
1953,12262,2
1953,13034,4
1953,13271,5
1953,13904,4
1953,14192,5
1953,14841,2
1953,14890,4
1953,16417,2
1953,17440,4
1953,17450,4
1953,17458,4
1953,17643,4
1953,18045,3
1953,18053,4
1953,18616,4
1953,19493,3
1953,19655,3
1953,19895,4
1953,20406,3
1953,20941,5
1953,20967,5
1953,21670,3
1953,22034,5
1953,22270,5
1953,24609,3
1953,24962,5
1953,24990,4
1953,25415,3
1953,25606,3
1953,25687,5
1953,26182,4
1953,26529,3
1953,26670,3
1953,26873,5
1953,27745,5
1953,28219,1
1953,28559,3
1953,28824,4
1953,28923,4
1953,29008,4
1953,29132,5
1953,29694,3
1953,30012,3
1953,30681,4
1953,30953,4
1953,31093,4
1953,31294,4
1953,33555,3
1953,34284,5
1953,35521,5
1953,35642,2
1953,36633,4
1953,36883,4
1953,37127,4
1953,37184,4
1953,37516,4
1953,37897,3
1953,38185,4
1953,39266,5
1953,39285,5
1953,39379,4
1953,40815,4
1953,40820,3
1953,41074,3
1953,41318,4
1953,41733,4
1953,41968,4
1953,42810,3
1953,45493,2
1953,45593,3
1953,46147,5
1953,47239,1
1953,48050,4
1953,48147,3
1953,48259,4
1953,49103,5
1953,49850,5
1953,50016,3
1953,51403,4
1953,51480,1
1953,52937,3
1990,143,5
1990,173,4
1990,230,2
1990,797,5
1990,799,4
1990,1260,3
1990,1339,4
1990,1431,4
1990,1542,3
1990,2434,4
1990,2434,4
1990,3399,4
1990,3853,4
1990,5036,5
1990,5357,5
1990,5998,4
1990,6360,3
1990,6397,4
1990,6875,2
1990,7225,3
1990,7301,4
1990,7332,3
1990,7363,4
1990,7553,3
1990,7610,4
1990,7695,5
1990,7970,5
1990,7973,3
1990,8565,4
1990,9318,4
1990,9759,5
1990,10043,4
1990,10762,3
1990,11174,2
1990,11263,4
1990,11679,3
1990,12728,4
1990,12734,4
1990,12806,5
1990,13089,1
1990,13464,3
1990,13669,5
1990,13742,4
1990,14238,4
1990,14411,3
1990,14553,4
1990,14620,5
1990,14873,5
1990,15608,5
1990,16837,5
1990,17152,4
1990,17264,4
1990,17292,4
1990,17404,3
1990,18199,4
1990,18506,4
1990,20155,3
1990,20215,5
1990,20554,2
1990,21078,3
1990,21759,3
1990,21759,3
1990,22603,2
1990,23172,3
1990,23175,5
1990,23503,5
1990,23956,4
1990,24998,3
1990,25200,5
1990,25255,3
1990,26825,3
1990,27027,5
1990,27217,5
1990,34544,3
1990,34593,5
1990,34736,4
1990,35024,5
1990,35654,4
1990,35747,4
1990,36849,3
1990,37354,5
1990,37441,4
1990,37851,4
1990,40432,5
1990,40530,5
1990,40721,4
1990,42870,4
1990,42927,3
1990,43520,4
1990,44027,4
1990,44419,3
1990,45911,3
1990,46417,3
1990,46647,4
1990,47686,3
1990,48495,3
1990,48905,4
1990,49935,5
1990,50976,5
1990,52479,4
2049,446,4
2049,513,5
2049,1169,4
2049,2619,3
2049,3005,5
2049,3094,4
2049,3757,4
2049,4127,5
2049,4147,5
2049,4339,3
2049,4575,5
2049,4993,3
2049,5267,4
2049,5272,3
2049,5379,4
2049,5844,4
2049,6323,3
2049,6458,4
2049,7065,4
2049,7585,3
2049,8188,4
2049,8337,5
2049,8460,2
2049,8579,2
2049,8608,5
2049,8691,2
2049,8699,4
2049,9145,5
2049,9195,5
2049,9244,4
2049,9251,3
2049,9329,4
2049,9841,3
2049,9971,5
2049,10110,5
2049,10502,5
2049,10527,4
2049,10541,3
2049,10662,3
2049,10792,5
2049,11214,3
2049,11408,2
2049,12526,4
2049,12668,1
2049,13112,5
2049,14898,2
2049,15010,3
2049,15791,5
2049,16810,3
2049,17009,3
2049,17434,3
2049,17663,5
2049,17747,3
2049,18090,1
2049,19984,3
2049,20074,4
2049,20380,4
2049,20592,5
2049,20737,3
2049,21581,3
2049,21861,4
2049,23004,5
2049,23798,3
2049,24204,3
2049,24582,3
2049,24962,5
2049,24965,4
2049,25339,5
2049,25938,4
2049,26655,4
2049,27104,3
2049,27131,5
2049,28313,5
2049,28694,5
2049,29008,5
2049,29065,3
2049,30739,3
2049,32033,5
2049,33556,3
2049,34915,5
2049,35868,4
2049,37184,4
2049,37482,4
2049,37714,3
2049,39720,5
2049,39857,5
2049,40096,4
2049,41114,4
2049,41300,5
2049,42173,4
2049,42375,5
2049,42508,5
2049,45487,4
2049,45834,4
2049,48622,5
2049,48703,5
2049,48809,4
2049,50119,5
2049,52136,5
2049,52965,3
2054,256,3
2054,314,3
2054,363,3
2054,447,5
2054,447,4
2054,1383,3
2054,1435,3
2054,1790,4
2054,1845,4
2054,2000,5
2054,2524,5
2054,2575,3
2054,4049,4
2054,4289,4
2054,4846,3
2054,5054,3
2054,5161,3
2054,5705,4
2054,6488,1
2054,6690,3
2054,6902,4
2054,7134,3
2054,7908,3
2054,8085,3
2054,8237,4
2054,8546,3
2054,9052,3
2054,9638,4
2054,9696,4
2054,9808,3
2054,10017,4
2054,10133,3
2054,10225,3
2054,10407,3
2054,10988,5
2054,11328,3
2054,11392,5
2054,11836,3
2054,11911,5
2054,12395,2
2054,12444,2
2054,12583,3
2054,12777,4
2054,12810,4
2054,14928,4
2054,14943,3
2054,15056,3
2054,15299,5
2054,15952,3
2054,16307,2
2054,16859,3
2054,17120,4
2054,17418,3
2054,17482,2
2054,20629,1
2054,21093,1
2054,21621,4
2054,22065,4
2054,22533,3
2054,23619,4
2054,23839,4
2054,24389,4
2054,24543,3
2054,25257,4
2054,25483,3
2054,25727,4
2054,25793,4
2054,25925,3
2054,26302,3
2054,26579,3
2054,26638,3
2054,26828,3
2054,27809,2
2054,28149,4
2054,28407,4
2054,29468,4
2054,29773,5
2054,30300,3
2054,32848,3
2054,33119,4
2054,34429,4
2054,36805,2
2054,36955,4
2054,37035,5
2054,37517,5
2054,37714,5
2054,37826,3
2054,38654,5
2054,38766,5
2054,39709,4
2054,40096,4
2054,40993,5
2054,42114,5
2054,43373,5
2054,43778,3
2054,44561,5
2054,45679,5
2054,46031,4
2054,49222,5
2054,53182,4
2094,363,3
2094,1355,5
2094,1624,3
2094,1813,4
2094,2056,5
2094,3284,3
2094,4203,3
2094,4901,4
2094,5054,3
2094,5616,4
2094,5695,2
2094,6130,3
2094,6596,5
2094,6929,4
2094,6940,2
2094,7709,3
2094,7760,4
2094,8242,4
2094,9046,3
2094,9103,3
2094,9733,3
2094,10502,4
2094,10933,3
2094,11068,3
2094,11426,4
2094,12364,3
2094,12734,4
2094,12982,2
2094,13083,5
2094,13113,4
2094,13429,5
2094,13919,2
2094,14652,4
2094,14850,4
2094,15241,4
2094,15723,3
2094,16081,5
2094,17048,5
2094,17391,5
2094,17465,2
2094,18007,4
2094,19197,4
2094,19510,2
2094,19724,4
2094,19942,5
2094,19944,5
2094,20492,3
2094,21252,4
2094,21621,4
2094,21908,3
2094,22179,4
2094,22368,4
2094,22497,3
2094,22533,3
2094,23494,5
2094,23637,4
2094,23874,4
2094,23891,4
2094,24686,5
2094,24903,5
2094,25349,4
2094,26460,4
2094,26467,3
2094,26572,4
2094,26629,4
2094,26652,4
2094,28003,4
2094,30071,5
2094,30329,3
2094,31336,4
2094,31824,3
2094,32346,4
2094,33945,4
2094,34147,4
2094,35593,4
2094,36995,5
2094,37582,3
2094,40642,3
2094,40654,4
2094,41204,5
2094,41434,5
2094,41619,4
2094,41988,4
2094,43373,3
2094,45679,4
2094,46395,3
2094,46985,4
2094,47508,5
2094,48127,5
2094,48905,3
2094,48975,4
2094,49251,3
2094,49554,5
2094,49661,5
2094,50074,5
2094,50891,3
2094,50952,2
2094,51652,3
2094,52335,5
2094,52366,4
2095,736,5
2095,951,5
2095,1088,5
2095,2477,4
2095,2988,5
2095,3887,5
2095,4027,3
2095,4107,5
2095,4575,5
2095,4686,3
2095,4980,5
2095,5152,5
2095,5912,4
2095,6249,4
2095,7610,5
2095,8484,5
2095,9131,5
2095,9289,4
2095,10335,5
2095,10502,5
2095,10504,4
2095,10541,5
2095,11445,4
2095,11921,4
2095,12014,5
2095,12690,5
2095,12805,4
2095,12840,4
2095,13016,3
2095,13073,4
2095,13173,5
2095,13395,4
2095,13997,4
2095,14082,5
2095,14177,4
2095,16129,5
2095,16352,5
2095,16573,4
2095,17559,2
2095,17908,3
2095,18077,5
2095,20112,5
2095,20253,4
2095,20532,5
2095,20737,4
2095,21164,5
2095,22065,3
2095,22243,5
2095,22444,4
2095,22475,5
2095,22905,5
2095,23744,5
2095,24092,5
2095,24223,4
2095,25182,5
2095,25189,3
2095,25339,5
2095,26181,4
2095,26529,4
2095,26601,4
2095,26655,3
2095,26990,5
2095,27307,5
2095,27667,5
2095,27753,2
2095,27808,3
2095,27809,5
2095,28313,4
2095,28648,5
2095,29216,5
2095,29644,4
2095,30179,4
2095,30283,5
2095,31523,4
2095,32537,3
2095,32574,5
2095,32635,2
2095,32667,5
2095,33041,4
2095,33572,5
2095,33947,5
2095,35765,4
2095,35868,5
2095,36096,5
2095,37449,5
2095,37482,4
2095,40115,5
2095,40126,5
2095,41105,5
2095,41114,3
2095,41354,4
2095,42619,5
2095,43557,5
2095,44046,5
2095,44836,4
2095,45107,3
2095,46366,5
2095,47323,5
2095,50645,5
2095,51606,4
2122,1291,3
2122,2524,4
2122,2749,3
2122,4096,4
2122,4521,3
2122,5097,3
2122,5859,2
2122,6127,3
2122,6226,4
2122,6702,2
2122,7136,4
2122,7513,3
2122,7669,2
2122,8102,4
2122,8249,4
2122,8337,3
2122,8469,5
2122,8609,3
2122,8959,3
2122,9234,3
2122,9971,5
2122,10048,2
2122,10050,3
2122,10214,1
2122,10938,2
2122,10978,5
2122,11299,4
2122,11325,4
2122,12279,1
2122,12638,3
2122,12967,4
2122,13277,5
2122,13814,4
2122,13885,2
2122,14585,2
2122,14619,4
2122,15857,3
2122,16140,3
2122,16564,3
2122,16668,5
2122,18325,5
2122,18974,4
2122,19274,5
2122,19292,3
2122,19852,5
2122,20702,5
2122,22301,3
2122,22386,4
2122,22901,2
2122,23450,2
2122,23487,5
2122,23780,3
2122,24197,3
2122,24433,4
2122,24820,3
2122,25042,3
2122,25591,3
2122,26730,5
2122,26828,1
2122,27279,3
2122,27295,3
2122,31346,4
2122,31397,5
2122,31947,1
2122,32071,3
2122,32622,4
2122,33505,2
2122,34436,5
2122,34813,3
2122,34826,2
2122,34861,3
2122,35032,5
2122,36273,4
2122,37414,4
2122,38956,4
2122,39250,5
2122,40796,3
2122,41027,3
2122,43050,3
2122,43465,5
2122,45834,5
2122,46031,3
2122,46521,4
2122,46823,4
2122,47408,3
2122,47656,3
2122,47746,4
2122,48123,5
2122,48199,3
2122,48269,4
2122,48470,5
2122,49129,4
2122,49311,2
2122,49572,2
2122,49752,4
2122,51046,4
2122,51109,4
2122,52120,2
2122,52583,5
2122,52872,4
2137,377,4
2137,1121,3
2137,1256,3
2137,1519,4
2137,1566,4
2137,1713,4
2137,1837,3
2137,1853,3
2137,2152,3
2137,2336,3
2137,2421,4
2137,2433,5
2137,2470,4
2137,4128,5
2137,4698,4
2137,5174,3
2137,5327,3
2137,5410,4
2137,5657,3
2137,5950,4
2137,6335,4
2137,6601,4
2137,6795,5
2137,6829,3
2137,6875,3
2137,6981,5
2137,7225,4
2137,7553,3
2137,7695,4
2137,8162,4
2137,8599,4
2137,9318,3
2137,9567,2
2137,10628,3
2137,12412,3
2137,12929,3
2137,13199,3
2137,13244,3
2137,13669,4
2137,15655,4
2137,16675,4
2137,18825,3
2137,19725,3
2137,19838,4
2137,22201,4
2137,22794,4
2137,22899,5
2137,23738,3
2137,24698,2
2137,26067,4
2137,26435,5
2137,27099,5
2137,27549,3
2137,28124,4
2137,28560,3
2137,29084,4
2137,30335,4
2137,31754,3
2137,32269,3
2137,32364,4
2137,33698,2
2137,34051,4
2137,34859,4
2137,35416,3
2137,35632,4
2137,37253,5
2137,37421,4
2137,37695,4
2137,37737,4
2137,37953,5
2137,38009,4
2137,38291,3
2137,38345,4
2137,38729,4
2137,38846,5
2137,39583,3
2137,40302,4
2137,40827,4
2137,41193,3
2137,41361,5
2137,43756,3
2137,44027,3
2137,44824,4
2137,45094,4
2137,45529,4
2137,46333,5
2137,46585,3
2137,46692,5
2137,47059,4
2137,47814,2
2137,50340,4
2137,50652,3
2137,50905,4
2137,50976,4
2137,51577,1
2137,51583,5
2137,52051,4
2137,52214,4
2137,52344,5
2137,52997,4
2142,202,5
2142,1339,4
2142,2487,3
2142,4470,2
2142,4897,4
2142,5909,4
2142,6690,5
2142,6895,5
2142,8188,4
2142,8278,5
2142,8519,5
2142,8572,4
2142,8579,3
2142,9357,5
2142,9384,3
2142,10169,5
2142,10297,3
2142,10309,3
2142,10422,5
2142,10532,3
2142,10792,5
2142,12334,2
2142,12815,5
2142,12874,3
2142,13073,3
2142,13095,3
2142,13299,3
2142,13966,4
2142,14590,3
2142,15604,4
2142,15608,3
2142,16573,3
2142,16915,3
2142,17580,5
2142,18100,4
2142,18492,5
2142,19526,5
2142,19738,4
2142,19926,4
2142,20241,5
2142,21217,4
2142,21230,5
2142,22164,3
2142,22496,4
2142,23096,5
2142,23486,4
2142,24143,4
2142,24499,3
2142,25616,4
2142,26077,2
2142,26244,2
2142,26661,4
2142,28336,5
2142,28923,4
2142,29000,3
2142,29689,5
2142,30283,5
2142,30944,4
2142,32745,3
2142,33455,3
2142,33555,4
2142,34531,4
2142,35630,3
2142,36308,3
2142,36490,4
2142,36664,2
2142,36695,4
2142,36817,4
2142,37097,4
2142,37746,2
2142,38067,2
2142,38130,5
2142,38798,4
2142,39142,4
2142,39251,5
2142,40201,5
2142,40317,3
2142,40840,2
2142,40961,3
2142,42293,3
2142,42810,2
2142,43006,3
2142,43371,3
2142,43602,5
2142,45291,3
2142,45554,3
2142,46102,4
2142,46139,5
2142,46421,5
2142,46422,5
2142,46958,2
2142,47211,3
2142,48282,5
2142,48809,3
2142,49202,2
2142,49356,4
2142,51452,4
2142,51480,1
2142,52036,5
2142,53145,5
2159,2334,4
2159,2524,5
2159,2914,3
2159,2929,5
2159,3486,4
2159,3948,3
2159,5875,4
2159,6132,3
2159,6596,5
2159,6728,5
2159,6755,4
2159,7080,4
2159,7889,4
2159,8371,3
2159,8388,4
2159,8500,3
2159,8823,5
2159,9244,3
2159,9309,2
2159,9747,3
2159,11986,4
2159,12707,4
2159,13174,5
2159,13307,3
2159,13630,5
2159,13763,5
2159,13902,4
2159,13914,4
2159,14119,4
2159,15693,4
2159,15741,5
2159,16119,3
2159,17475,4
2159,18471,3
2159,19339,3
2159,19620,4
2159,19683,3
2159,19942,3
2159,20003,5
2159,20038,4
2159,20684,3
2159,20784,3
2159,20972,3
2159,21059,4
2159,21855,5
2159,21861,5
2159,22139,4
2159,22270,4
2159,22744,3
2159,22942,5
2159,24117,5
2159,25474,4
2159,25814,4
2159,25842,4
2159,26362,5
2159,26786,5
2159,28301,3
2159,28393,4
2159,28419,3
2159,28674,5
2159,29215,5
2159,29701,3
2159,29765,5
2159,29916,2
2159,30303,5
2159,30604,5
2159,30611,5
2159,31336,4
2159,31717,4
2159,31867,4
2159,32123,4
2159,32201,5
2159,32707,5
2159,33406,4
2159,33996,4
2159,34688,3
2159,35993,3
2159,37701,5
2159,37714,5
2159,37821,4
2159,37897,4
2159,38512,4
2159,38696,3
2159,38769,3
2159,41254,5
2159,42492,5
2159,42621,5
2159,42640,5
2159,42704,5
2159,42989,5
2159,43869,4
2159,44019,5
2159,45656,4
2159,46382,5
2159,47138,4
2159,49052,5
2159,49889,5
2159,51127,4
2159,51340,5
2159,51731,3
2165,124,4
2165,745,2
2165,766,4
2165,994,5
2165,1377,3
2165,1545,4
2165,1766,3
2165,1792,3
2165,2214,5
2165,2428,4
2165,2546,4
2165,2918,3
2165,3693,2
2165,3797,5
2165,4385,2
2165,5125,4
2165,5437,5
2165,5487,3
2165,5566,5
2165,6329,5
2165,6524,4
2165,8749,3
2165,8833,3
2165,8892,3
2165,9092,5
2165,9289,4
2165,9595,3
2165,9804,3
2165,10056,4
2165,10336,4
2165,11351,5
2165,11382,3
2165,12015,5
2165,12320,5
2165,13305,4
2165,13408,4
2165,13693,5
2165,14232,4
2165,14316,3
2165,14664,4
2165,14727,4
2165,14830,5
2165,14947,4
2165,15009,5
2165,15712,3
2165,15727,5
2165,16122,4
2165,16404,4
2165,16634,4
2165,16637,4
2165,17747,3
2165,17808,4
2165,17904,3
2165,18063,4
2165,18071,3
2165,19535,3
2165,19985,4
2165,21947,5
2165,22270,4
2165,23092,4
2165,23315,2
2165,23875,5
2165,24515,5
2165,24573,5
2165,26671,3
2165,26945,5
2165,27178,3
2165,28028,5
2165,29123,3
2165,29503,4
2165,29707,4
2165,30803,3
2165,32416,4
2165,32416,4
2165,34147,3
2165,35552,5
2165,35878,3
2165,36031,4
2165,36412,4
2165,36987,3
2165,37347,4
2165,38322,3
2165,39279,4
2165,42282,4
2165,43271,3
2165,43473,1
2165,43691,4
2165,44686,4
2165,45029,4
2165,45293,3
2165,45294,4
2165,45318,2
2165,45836,3
2165,46823,5
2165,47698,3
2165,48495,4
2165,51986,5
2165,52034,5
2165,52371,4
2165,52726,3
2175,164,5
2175,213,3
2175,732,4
2175,1115,3
2175,1925,5
2175,2632,4
2175,2959,4
2175,3312,3
2175,3742,5
2175,3853,5
2175,3976,5
2175,3998,5
2175,4104,3
2175,5238,4
2175,5652,5
2175,6159,4
2175,7323,3
2175,7446,4
2175,8078,5
2175,8135,5
2175,8228,3
2175,8295,5
2175,8732,5
2175,8830,5
2175,8894,4
2175,9135,3
2175,9435,5
2175,9714,4
2175,9735,5
2175,10097,3
2175,10098,5
2175,10315,4
2175,11065,4
2175,11268,3
2175,11662,4
2175,13448,1
2175,14180,2
2175,14950,5
2175,15059,5
2175,16665,5
2175,16793,4
2175,17801,5
2175,17830,5
2175,18076,5
2175,19665,4
2175,19729,4
2175,19869,5
2175,20403,4
2175,20849,4
2175,21095,5
2175,21195,5
2175,22212,3
2175,23007,5
2175,23038,5
2175,23586,5
2175,23614,4
2175,23918,4
2175,25549,4
2175,26510,4
2175,27154,2
2175,28129,4
2175,28175,4
2175,28220,5
2175,28314,3
2175,30329,5
2175,31706,4
2175,31818,4
2175,33043,5
2175,34688,3
2175,34698,3
2175,34965,5
2175,35287,5
2175,35301,4
2175,35309,5
2175,36285,4
2175,36625,5
2175,36721,5
2175,37421,4
2175,37448,5
2175,37623,4
2175,39763,4
2175,39804,3
2175,40282,5
2175,40772,5
2175,41492,4
2175,41918,3
2175,42854,4
2175,45888,4
2175,46732,5
2175,47314,5
2175,47480,5
