user_id,book_id
15991,7748
15992,2978
15992,3858
15993,98
15993,348
15993,1103
15994,4865
16001,67
16001,119
16001,662
16004,4659
16005,3102
16005,5157
16007,1898
16009,304
16010,28
16011,760
16011,4530
16016,5297
16018,378
16019,304
16019,629
16019,2199
16022,28
16022,67
16022,348
16024,6671
16028,5
16028,668
16028,5161
16028,5296
16029,28
16029,647
16029,1067
16029,1232
16029,6288
16031,4381
16034,28
16034,1524
16034,2175
16036,400
16036,1381
16037,667
16037,7815
16041,8914
16042,67
16044,67
16044,291
16044,355
16044,1032
16044,8914
16045,119
16045,2054
16045,3805
16046,6
16046,4031
16047,304
16048,6
16049,21
16049,1848
16049,7779
16050,6
16052,2978
16053,28
16057,5890
16058,8957
16059,291
16059,668
16059,5526
16060,6671
16061,350
16061,890
16061,2199
16062,93
16062,119
16062,668
16062,3559
16063,3869
16063,4983
16064,5
16064,360
16068,348
16068,3473
16069,668
16069,1627
16069,2094
16070,348
16071,28
16071,291
16071,6753
16073,2187
16075,475
16075,3980
16076,6
16076,122
16076,2137
16083,67
16084,7493
16087,98
16088,28
16091,5
16092,5544
16092,6952
16093,5439
16095,5
16095,10
16095,119
16095,2373
16096,668
16096,7199
16097,21
16097,668
16097,1524
16097,4035
16098,1
16098,6
16098,25
16099,5
16099,21
16099,24
16099,25
16099,28
16101,6
16101,1524
16101,6328
16103,360
16104,1191
16108,2142
16108,3464
16108,6687
16109,67
16110,703
16110,1191
16111,1
16111,6
16120,119
16124,656
16125,952
16129,6
16131,119
16132,3028
16133,304
16133,8698
16134,400
16136,7780
16137,424
16138,840
16138,1934
16139,119
16139,424
16139,668
16139,5182
16141,2175
16142,6
16142,28
16143,67
16143,355
16143,365
16144,67
16144,304
16148,667
16153,1202
16154,122
16155,840
16157,365
16157,1519
16157,2187
16157,5356
16158,350
16158,3102
16162,400
16162,865
16162,5470
16163,647
16164,2137
16164,3985
16166,8957
16167,424
16167,3028
16168,6
16169,5
16170,456
16170,2175
16170,8957
16173,7728
16174,1
16175,4381
16176,355
16176,976
16177,122
16177,360
16179,428
16179,706
16182,2175
16185,1
16185,122
16185,8957
16186,5
16186,10
16186,28
16189,827
16189,7190
16191,353
16191,4645
16192,840
16193,291
16194,6
16195,2203
16197,67
16197,599
16199,902
16201,3711
16202,3381
16202,7779
16203,320
16204,1
16206,21
16206,24
16206,25
16206,1430
16207,122
16208,378
16208,4631
16208,4671
16211,5148
16211,5345
16212,3087
16214,28
16216,1362
16217,29
16217,67
16220,1005
16221,424
16222,1
16222,360
16222,2784
16223,67
16224,7673
16227,475
16227,2932
16227,5350
16227,5544
16227,7437
16227,9013
16227,9567
16228,10
16229,4900
16229,9516
16230,9355
16232,1078
16234,320
16234,350
16234,353
16235,10
16235,291
16235,1371
16235,6952
16236,10
16236,668
16238,348
16239,355
16240,355
16240,1381
16242,1
16242,1618
16242,5571
16246,7039
16252,119
16254,355
16254,3388
16254,6867
16255,6
16255,10
16255,67
16255,98
16256,6
16256,119
16258,98
16258,5360
16260,2122
16260,3895
16262,119
16262,291
16262,1202
16262,3061
16262,5571
16263,320
16263,1848
16263,7437
16263,8088
16264,348
16264,1524
16264,8698
16265,67
16266,6
16267,2175
16267,4865
16268,2932
16269,3384
16271,6
16271,8698
16272,1
16272,122
16272,1032
16272,2677
16273,25
16274,1
16276,5182
16278,1624
16284,360
16285,67
16286,360
16286,1078
16287,2784
16288,320
16288,3973
16288,5157
16288,9594
16290,291
16290,1381
16293,8909
16296,1
16299,1
16300,621
16301,3008
16305,1554
16306,428
16306,656
16306,4373
16307,1622
16307,3388
16308,4983
16318,840
16319,10
16319,67
16320,67
16320,360
16320,840
16321,3028
16321,5368
16327,122
16328,122
16331,400
16335,28
16340,93
16340,122
16340,8908
16341,28
16341,122
16341,1427
16342,360
16343,67
16343,1848
16344,2744
16345,1
16345,6
16345,355
16345,1005
16345,1848
16346,1
16346,122
16348,119
16348,5954
16356,2175
16358,1
16358,67
16358,424
16358,3381
16358,3717
16359,5693
16361,67
16361,353
16361,428
16361,1032
16361,2122
16364,6867
16365,6
16366,1
16366,10
16366,28
16366,1032
16366,3757
16368,119
16368,2175
16369,400
16369,1911
16369,2187
16369,5890
16369,7604
16374,353
16375,4929
16376,67
16376,122
16378,475
16378,667
16378,3008
16378,6952
16378,9567
16379,119
16379,348
16380,93
16381,830
16381,9328
16383,3559
16387,5
16388,355
16388,2187
16388,9013
16389,5
16389,7672
16390,67
16390,424
16390,1202
16391,1
16391,67
16391,5191
16391,9915
16394,3028
16400,3109
16401,3586
16402,2373
16407,2122
16408,21
16408,24
16408,25
16408,760
16410,2865
16410,8253
16413,28
16416,1519
16416,6462
16418,360
16418,1191
16418,5470
16418,6753
16419,119
16419,3980
16422,2175
16422,5093
16423,475
16425,4631
16426,5481
16430,5
16431,1624
16431,3388
16431,5346
16431,8914
16433,1
16433,2
16433,5
16433,1371
16437,386
16438,4264
16439,360
16439,400
16439,2978
16440,10
16440,4981
16442,1934
16442,7733
16443,2
16443,7199
16444,4599
16444,5350
16444,9355
16445,355
16446,28
16449,355
16449,400
16449,1869
16450,5345
16452,629
16452,668
16455,3466
16456,668
16457,2865
16458,662
16458,830
16458,7770
16460,93
16460,365
16461,1934
16462,3368
16462,4407
16464,1191
16467,6
16467,1097
16467,7770
16468,1
16468,5
16468,28
16468,446
16470,6
16473,890
16477,1524
16478,1
16478,3757
16478,5907
16479,28
16479,449
16479,656
16479,2865
16479,5755
16480,3008
16482,3710
16489,67
16489,5107
16491,9864
16492,400
16492,1869
16492,4981
16494,1869
16494,3381
16494,3711
16494,3977
16496,348
16496,9594
16497,1
16497,67
16497,119
16497,350
16497,3985
16497,6750
16499,629
16499,3973
16501,5544
16501,6671
16503,1911
16504,668
16504,6328
16506,6687
16510,4381
16511,3464
16511,4538
16511,4865
16511,5161
16512,348
16512,355
16512,428
16512,475
16512,9833
16513,1
16513,365
16514,360
16514,5205
16514,8253
16515,4395
16516,6
16516,320
16520,7780
16522,378
16522,6328
16523,8253
16524,67
16524,98
16524,343
16525,360
16525,2865
16525,3985
16526,449
16527,902
16529,662
16533,6319
16534,1191
16534,3973
16535,5
16535,10
16540,5346
16540,8492
16542,67
16544,4986
16544,6294
16544,9454
16544,9915
16545,1103
16546,304
16546,8957
16551,6
16551,67
16551,119
16552,365
16552,5211
16553,28
16554,428
16560,360
16560,4865
16560,4983
16564,67
16564,1420
16564,3711
16564,4031
16566,122
16568,3710
16568,5345
16570,1524
16573,2517
16574,122
16574,7081
16575,1
16575,1519
16575,3985
16576,119
16577,67
16577,122
16579,400
16579,1371
16580,8682
16582,28
16582,355
16582,4214
16585,10
16586,6678
16588,2696
16590,355
16595,386
16596,8957
16597,5
16597,10
16603,2183
16604,424
16604,446
16605,6
16605,1431
16609,2
16609,67
16609,98
16613,5
16613,291
16613,4934
16616,6670
16617,1067
16617,6671
16618,67
16618,1191
16618,4981
16618,5508
16623,9555
16625,2
16627,5
16627,10
16627,667
16629,119
16629,1191
16631,1
16631,428
16631,902
16632,360
16633,5
16633,10
16633,28
16633,93
16636,2
16636,10
16636,456
16636,1848
16636,2199
16636,7628
16638,5157
16640,7199
16640,7673
16641,667
16641,5759
16645,4473
16650,304
16650,475
16652,122
16652,7058
16652,9915
16653,6295
16655,93
16658,5139
16660,355
16662,1191
16664,1241
16666,28
16666,840
16667,1
16668,4407
16668,4633
16668,5211
16668,9844
16670,320
16670,662
16672,1627
16672,2094
16680,378
16682,2
16682,21
16682,24
16682,25
16682,1078
16682,3882
16684,1869
16686,4645
16686,8957
16696,1241
16697,29
16697,9864
16699,122
16699,348
16699,475
16699,8957
16700,1
16700,122
16706,365
16706,3711
16708,360
16708,2187
16708,3985
16708,9833
16710,119
16710,2187
16713,2
16713,400
16714,647
16714,5182
16715,7199
16715,7673
16720,67
16722,5
16722,360
16722,840
16723,3885
16725,1934
16725,3109
16727,119
16727,355
16727,902
16728,1191
16728,1519
16732,304
16733,428
16733,6596
16735,1
16739,1097
16739,3061
16739,4894
16739,9419
16742,4950
16746,424
16746,1524
16748,5368
16753,360
16753,1381
16755,6
16756,10
16756,629
16756,4659
16758,1371
16760,28
16760,9570
16761,428
16762,7670
16763,21
16764,3473
16764,5148
16764,5345
16765,1
16765,360
16766,662
16766,3412
16767,304
16768,67
16768,1420
16768,1618
16768,2784
16768,5180
16773,21
16773,24
16773,25
16773,4137
16774,67
16774,122
16774,706
16774,6572
16776,355
16776,7667
16777,67
16777,827
16780,67
16781,320
16783,291
16785,2122
16785,4954
16786,1622
16788,291
16789,6
16790,355
16790,1032
16790,4934
16791,3049
16791,7332
16796,1
16796,1519
16796,1934
16796,5113
16797,119
16797,1371
16799,5
16799,6572
16800,122
16801,1627
16802,5296
16802,7039
16803,67
16805,353
16806,348
16806,365
16806,760
16808,119
16808,3985
16809,5
16812,4137
16813,350
16813,1381
16813,5326
16814,5348
16815,7723
16815,7728
16818,2183
16818,7194
16819,3985
16824,1
16824,28
16824,4588
16829,1241
16829,9594
16830,5
16831,3985
16834,4981
16841,350
16841,365
16841,1519
16842,5368
16844,2187
16845,67
16845,119
16847,119
16850,4929
16850,7073
16850,9913
16853,378
16853,4395
16853,7199
16853,7770
16854,119
16854,3466
16856,67
16858,28
16859,3757
16860,2371
16862,424
16862,5348
16863,668
16863,3446
16865,28
16865,3679
16865,8253
16866,2159
16866,4830
16868,1
16868,67
16868,378
16868,7770
16869,2159
16871,122
16873,10
16873,1869
16874,67
16874,355
16879,5
16879,291
16879,378
16881,1
16881,21
16881,24
16881,25
16882,3717
16883,119
16883,2932
16883,5345
16884,2784
16885,353
16885,475
16885,2142
16888,67
16888,456
16888,706
16888,7186
16889,28
16892,119
16894,3102
16895,119
16896,6
16896,304
16896,629
16896,1005
16902,119
16902,400
16904,6
16904,67
16905,400
16905,902
16909,5
16909,10
16909,1097
16910,1
16910,9712
16912,449
16912,6708
16916,1420
16917,5084
16922,4830
16923,122
16923,360
16923,976
16923,1191
16923,2095
16924,6
16924,355
16924,475
16924,1869
16925,5148
16926,320
16926,1005
16926,5297
16929,119
16929,2175
16932,320
16932,1427
16932,2784
16933,5805
16937,1
16937,122
16938,3061
16939,360
16940,378
16940,5544
16940,7039
16946,7770
16950,6
16958,5
16958,29
16958,98
16958,7199
16961,1
16962,1
16962,2
16962,5
16962,10
16962,629
16962,706
16962,3882
16966,28
16966,365
16966,2743
16967,10
16973,291
16973,1990
16973,3102
16974,424
16975,122
16975,320
16976,119
16976,360
16976,830
16976,3008
16976,3888
16976,4407
16977,122
16977,7186
16978,2159
16978,2744
16978,4035
16978,6328
16979,7144
16985,122
16985,706
16985,3381
16987,9914
16989,1
16992,378
16992,3388
16993,1524
16994,1848
16994,8957
16995,4830
16995,7672
16998,9601
16999,291
16999,446
16999,456
16999,2199
16999,3388
17001,1
17001,119
17001,122
17001,3586
17002,67
17002,93
17002,291
17004,1519
17004,3757
17011,67
17011,1554
17011,2865
17011,4407
17011,7779
17011,8088
17012,456
17016,6
17016,10
17016,5062
17018,2
17018,6
17018,320
17018,9833
17020,5148
17021,119
17021,2839
17022,6
17022,1990
17023,5
17024,2
17024,9854
17025,1848
17026,6867
17028,1869
17028,5805
17030,5553
17031,122
17033,98
17033,1618
17033,4950
17037,98
17037,3087
17038,5
17038,28
17041,6
17041,6192
17043,122
17043,3985
17043,7779
17044,320
17047,1362
17048,6
17051,365
17051,5439
17052,8745
17054,350
17054,1381
17057,1848
17057,3711
17060,1
17060,10
17060,21
17061,122
17061,1032
17063,1848
17066,6
17066,21
17067,4069
17070,5
17070,5349
17070,5509
17070,9833
17074,1
17074,360
17074,400
17074,1032
17074,1519
17077,6753
17078,25
17078,9594
17080,1032
17080,2623
17082,6
17083,6
17083,98
17088,4984
17090,4645
17090,5129
17090,7733
17091,5907
17093,2
17093,21
17093,24
17093,25
17093,28
17093,29
17093,98
17093,122
17093,456
17094,3
17094,28
17094,350
17094,365
17096,1
17096,2175
17099,5
17100,122
17100,4687
17100,5107
17100,5345
17100,9567
17102,2
17102,3
17102,21
17102,24
17102,28
17109,3858
17109,5368
17110,360
17110,3388
17111,93
17111,320
17112,4900
17116,1
17116,1869
17116,4271
17117,1097
17123,24
17124,1990
17124,5571
17125,360
17125,3985
17126,98
17126,5171
17126,7911
17126,7996
17128,10
17128,378
17128,424
17128,662
17129,9419
17130,1
17134,1032
17138,2175
17141,28
17141,350
17141,706
17143,6
17143,1426
17143,1427
17143,1842
17145,28
17145,4671
17145,5348
17146,3049
17148,21
17148,25
17148,355
17148,1431
17149,355
17149,1032
17149,6192
17150,2175
17151,5349
17152,5297
17155,360
17155,456
17155,1420
17159,1420
17161,5
17161,1934
17161,2784
17163,8953
17165,119
17167,3446
17169,1
17170,67
17170,348
17174,6750
17179,3805
17180,5
17181,119
17181,122
17181,304
17181,4137
17182,67
17182,378
17182,662
17182,1934
17184,5
17184,6
17184,2865
17184,3368
17185,24
17185,1633
17187,1032
17187,5171
17188,456
17188,3388
17189,6
17189,3102
17190,4954
17191,1848
17191,4395
17191,5326
17193,599
17196,3388
17197,378
17200,5
17200,119
17200,320
17200,348
17200,662
17201,355
17201,1848
17203,1934
17204,1427
17210,1097
17212,1381
17215,599
17215,827
17215,830
17217,6753
17217,9712
17219,291
17219,304
17223,1431
17223,1848
17224,98
17225,424
17226,1
17227,424
17227,8253
17229,10
17229,67
17230,9712
17232,291
17234,1
17234,360
17236,4645
17237,647
17237,5368
17238,6
17238,5693
17239,668
17244,119
17244,291
17246,2183
17246,7733
17251,1381
17251,1848
17254,8909
17255,6
17255,21
17257,7126
17260,4830
17260,9844
17266,1241
17267,647
17267,2165
17267,7332
17270,428
17275,3087
17276,5345
17276,7926
17277,320
17281,1
17281,1617
17286,5107
17287,67
17289,3985
17291,1869
17292,3087
17295,28
17295,400
17295,1519
17296,1
17296,28
17296,1005
17300,1
17300,5
17300,28
17300,446
17300,4981
17303,6
17305,291
17305,378
17305,1241
17307,5907
17308,1427
17308,3466
17310,1
17312,2175
17312,6538
17316,424
17317,7244
17318,98
17318,2175
17319,291
17319,355
17320,2
17320,21
17320,24
17320,25
17320,446
17320,706
17321,475
17322,8698
17322,9833
17324,6
17327,378
17327,456
17329,9419
17330,4035
17330,5509
17332,28
17332,446
17334,6
17334,21
17334,621
17334,1824
17334,3008
17337,667
17337,1032
17337,2371
17337,4407
17337,6514
17337,9013
17340,6
17342,67
17342,428
17342,4633
17344,291
17344,1381
17345,1
17345,621
17346,122
17347,93
17347,355
17347,400
17350,122
17350,424
17350,1381
17355,320
17355,668
17358,1097
17358,6952
17358,9419
17364,1
17364,2094
17366,10
17366,119
17366,360
17366,2187
17366,3464
17367,3008
17368,6328
17370,2175
17372,4538
17373,1005
17376,119
17376,5508
17377,5161
17381,378
17382,98
17384,304
17385,10
17385,67
17386,4830
17387,350
17387,400
17391,1241
17392,668
17392,3885
17394,3656
17395,67
17395,1898
17396,7603
17400,1953
17401,5544
17401,7770
17403,28
17403,1097
17403,1953
17405,2165
17406,291
17406,360
17406,5350
17407,400
17409,67
17409,122
17409,350
17409,456
17409,3882
17411,93
17411,291
17411,1524
17412,122
17412,2998
17413,10
17413,8698
17417,3061
17418,6
17418,1103
17420,5
17420,67
17420,3300
17427,4530
17431,10
17431,446
17431,449
17432,1
17432,5
17432,2187
17432,4407
17433,119
17433,1990
17436,400
17436,475
17438,119
17438,360
17441,428
17443,4137
17444,93
17444,8909
17445,122
17445,320
17448,1519
17448,5179
17452,5
17452,119
17453,5055
17454,1241
17455,360
17456,475
17456,3473
17456,6671
17459,5157
17460,10
17460,7672
17462,4530
17464,119
17464,2137
17467,5182
17468,6
17470,3102
17471,1032
17471,2122
17472,3869
17473,348
17473,1627
17473,3805
17473,6671
17475,355
17476,5
17476,122
17476,2744
17476,4035
17479,355
17480,6596
17480,6753
17481,28
17481,122
17481,7973
17482,119
17482,1005
17484,28
17486,4865
17491,2175
17491,4381
17494,656
17494,827
17495,3882
17496,3882
17497,1
17497,67
17498,4538
17498,7779
17499,1032
17499,4659
17499,5544
17502,10
17505,1
17505,355
17508,3008
17509,7780
17512,4929
17513,348
17514,21
17514,25
17516,10
17516,9784
17518,348
17518,3087
17518,4381
17518,5360
17520,1
17520,122
17520,667
17520,706
17520,1420
17521,122
17522,2187
17522,5182
17524,1005
17526,1524
17527,3
17527,291
17527,5346
17529,3985
17531,67
17532,1
17532,122
17532,1032
17540,400
17540,7603
17542,291
17543,291
17543,378
17547,1633
17550,1
17551,10
17551,3980
17551,6462
17551,6671
17552,9013
17554,647
17555,4031
17556,5
17558,291
17558,9791
17559,3381
17560,1934
17560,2159
17560,3977
17561,952
17561,4069
17561,5544
17561,7062
17564,629
17564,9784
17565,122
17565,360
17565,1032
17565,5345
17573,350
17573,360
17573,5693
17576,21
17576,24
17576,25
17576,7911
17576,7996
17580,1
17583,7493
17586,93
17586,4934
17587,355
17587,9820
17587,9915
17588,4069
17590,7613
17591,2137
17592,5
17592,10
17595,3381
17597,4950
17599,5179
17600,304
17600,320
17602,2175
17602,5128
17603,119
17603,6671
17605,840
17605,1420
17605,6820
17606,1
17606,93
17606,119
17608,1241
17609,348
17609,668
17610,98
17610,424
17611,5439
17611,6753
17615,3388
17615,4983
17623,67
17623,1032
17623,3586
17623,9717
17624,119
17630,28
17630,29
17635,6159
17636,386
17637,599
17637,3711
17638,6
17638,119
17638,3710
17638,3757
17638,8088
17639,9567
17640,3586
17641,10
17641,378
17644,662
17644,4588
17645,5
17645,6
17645,98
17645,830
17647,2998
17648,350
17648,360
17651,1898
17653,6
17654,1953
17655,291
17656,2
17656,21
17656,24
17656,25
17656,5360
17657,4921
17659,647
17660,2187
17661,456
17661,7186
17662,5191
17669,2371
17670,424
17670,6753
17675,6
17675,98
17676,28
17676,360
17678,350
17683,6
17683,360
17684,1
17684,6
17685,840
17686,98
17686,5129
17686,6694
17690,1
17691,348
17691,2175
17691,3985
17691,7442
17693,291
17695,67
17695,1897
17695,4630
17696,1103
17696,3980
17696,7763
17697,400
17699,119
17699,1420
17699,3586
17701,1431
17705,355
17708,93
17708,122
17708,360
17708,706
17708,1624
17708,1953
17708,3711
17711,475
17712,350
17712,360
17715,6
17715,2175
17715,3717
17716,1
17716,10
17716,67
17716,119
17716,122
17716,456
17716,3381
17718,4473
17719,5128
17721,6
17721,446
17724,122
17725,3
17725,28
17725,29
17725,656
17727,1005
17729,348
17733,400
17737,122
17740,2
17743,3028
17744,760
17745,1848
17745,4381
17746,9516
17747,1381
17750,291
17751,119
17752,10
17752,2165
17758,1617
17758,2175
17759,119
17759,840
17759,2677
17761,122
17761,3885
17761,5368
17762,67
17762,350
17762,456
17762,706
17762,3388
17762,3679
17763,360
17764,400
17764,890
17765,6
17765,122
17765,291
17765,1032
17765,7733
17766,3717
17767,1
17767,119
17767,386
17767,902
17767,1097
17767,4069
17768,1
17769,2122
17769,2657
17769,8088
17771,662
17771,6572
17772,291
17773,3388
17774,6
17774,67
17774,5180
17775,93
17779,703
17779,5470
17780,4708
17782,3
17784,4830
17785,1
17785,10
17785,28
17785,378
17785,662
17785,1622
17786,348
17787,122
17790,119
17790,122
17790,1032
17792,1953
17793,7190
17794,10
17794,122
17794,3388
17794,9301
17797,3061
17797,3757
17802,1554
17802,4069
17804,304
17805,5
17805,2932
17805,3711
17805,7604
17806,1078
17806,4894
17807,93
17807,400
17807,424
17807,706
17807,1427
17808,6328
17811,424
17812,67
17812,304
17812,3102
17812,5129
17813,10
17813,350
17813,1426
17813,1842
17814,10
17815,3467
17818,2371
17822,830
17823,5
17823,621
17823,3008
17823,3895
17823,8088
17825,28
17825,3388
17827,424
17827,5470
17827,5481
17828,668
17831,6
17831,5509
17835,291
17835,4214
17836,3473
17837,320
17837,3466
17837,9594
17838,1191
17840,7745
17841,98
17842,122
17842,343
17842,456
17842,4983
17843,304
17845,865
17845,6753
17848,3977
17849,2371
17850,456
17850,706
17851,98
17852,1032
17854,662
17855,3980
17855,6462
17856,7670
17857,3300
17858,475
17859,98
17859,5345
17860,350
17860,3464
17860,3973
17862,1
17862,3
17864,5439
17866,386
17866,5345
17867,291
17869,456
17869,1420
17870,3379
17871,67
17873,1371
17873,2122
17875,8964
17876,360
17879,98
17883,67
17886,304
17889,355
17889,3559
17894,67
17894,304
17895,1519
17895,3061
17897,119
17897,4031
17903,29
17903,67
17903,122
17903,830
17903,3008
17906,119
17907,1078
17911,119
17911,4381
17911,5246
17911,8852
17912,1842
17913,5
17913,28
17913,98
17913,348
17913,5544
17913,5890
17913,6538
17914,3985
17915,456
17915,667
17915,703
17915,706
17915,3008
17915,3836
17916,5296
17916,9833
17917,28
17917,378
17917,1624
17919,1381
17925,5180
17926,1381
17926,3757
17926,7199
17927,6
17930,365
17930,400
17931,5
17931,6
17931,119
17931,428
17932,5907
17933,4407
17938,5
17938,304
17938,2368
17940,668
17940,5345
17941,119
17941,122
17941,360
17941,1191
17942,1519
17942,6419
17943,2142
17945,2175
17946,4381
17947,475
17952,67
17957,5182
17958,3109
17959,98
17959,119
17959,424
17959,2175
17960,67
17960,5182
17961,1
17961,400
17961,6538
17962,355
17963,827
17964,343
17965,1191
17965,7770
17967,24
17971,6750
17972,320
17975,5350
17980,5345
17980,7244
17981,1032
17981,2623
17984,5
17985,93
17986,2122
17986,3757
17986,9594
17987,360
17988,1005
17989,9355
17990,122
17991,6
17991,67
17991,98
17991,119
17992,360
17992,400
17992,3711
17993,1524
17993,5161
17993,5296
17997,4659
17998,10
17999,424
18000,1
18001,4894
18002,840
18002,2175
18003,703
18004,119
18004,365
18005,350
18005,360
18005,424
18005,840
18005,1202
18005,6288
18007,3985
18007,5693
18008,386
18009,67
18009,360
18009,706
18011,1032
18011,4645
18012,1524
18013,6
18013,67
18013,3008
18013,9717
18016,400
18017,3300
18019,28
18019,350
18020,304
18020,647
18020,827
18021,67
18021,93
18021,122
18021,1191
18022,67
18022,378
18023,6
18023,350
18023,662
18023,890
18026,428
18026,667
18026,3977
18027,3590
18030,21
18030,24
18030,25
18030,122
18033,28
18033,456
18035,400
18036,119
18038,475
18038,656
18042,98
18050,1
18050,456
18050,3388
18053,424
18057,28
18061,119
18061,3590
18062,28
18062,98
18062,424
18063,1426
18064,8252
18065,1426
18066,1848
18068,67
18073,67
18074,67
18074,122
18074,304
18077,2784
18081,902
18085,1
18085,5
18085,10
18085,93
18085,1420
18088,3590
18089,5148
18094,2199
18094,3379
18097,4395
18099,629
18102,840
18104,119
18104,1005
18110,4921
18112,760
18112,4138
18114,122
18114,1032
18115,1
18115,5
18117,1
18122,2373
18124,291
18124,320
18124,5296
18125,3710
18125,7058
18128,621
18129,28
18129,8909
18132,1005
18133,1
18133,98
18134,6
18136,8646
18137,28
18137,840
18138,1381
18138,5350
18141,304
18143,3008
18143,4830
18145,5
18145,6
18146,4407
18150,5182
18151,348
18152,291
18152,320
18152,424
18152,662
18152,668
18153,5
18153,122
18153,656
18153,1381
18153,8957
18159,1
18159,830
18160,6
18160,365
18161,5
18161,67
18161,3008
18163,119
18166,1097
18167,2
18167,4588
18168,67
18168,3869
18170,4507
18171,446
18171,7926
18173,25
18174,343
18174,7186
18175,93
18176,6
18176,10
18176,424
18177,3980
18178,1842
18180,5
18180,6
18180,98
18180,1067
18181,4954
18183,4381
18184,10
18184,7588
18186,28
18186,890
18187,3
18187,5148
18187,9013
18188,3
18189,10
18189,21
18189,24
18189,25
18189,2159
18196,29
18197,291
18197,304
18200,1371
18200,1381
18200,1633
18201,360
18201,3711
18202,24
18202,360
18203,10
18203,2784
18206,304
18206,320
18206,348
18206,830
18208,2175
18212,9594
18213,5349
18214,647
18216,2373
18220,400
18221,760
18224,365
18225,2
18225,3
18226,6
18229,6753
18231,93
18231,424
18231,5544
18231,7628
18246,6
18246,7624
18249,5
18249,6
18250,475
18251,67
18251,6687
18252,355
18252,1381
18252,1431
18253,10
18253,353
18253,424
18253,840
18254,119
18254,424
18255,1
18255,355
18256,9784
18257,424
18257,1934
18257,4214
18258,3885
18258,4983
18258,5296
18259,25
18260,119
18261,2677
18261,3836
18261,7081
18262,355
18266,119
18266,350
18266,1202
18267,6
18267,662
18267,6867
18268,67
18269,348
18269,5349
18269,9594
18270,475
18270,4830
18270,7780
18271,122
18271,348
18276,662
18277,5182
18278,5
18278,6
18278,3973
18283,428
18283,1032
18283,4830
18284,29
18285,6862
18286,122
18288,5350
18288,6862
18289,6
18289,475
18290,1
18290,6
18290,4137
18294,355
18299,647
18301,93
18301,1420
18301,4981
18301,5481
18301,5509
18302,119
18302,291
18302,3985
18302,8698
18303,28
18304,449
18304,5148
18304,5345
18305,428
18305,4986
18311,662
18312,28
18314,4659
18319,67
18320,2978
18320,8725
18323,1097
18324,25
18330,119
18333,360
18333,1519
18334,830
18334,3559
18334,4954
18336,5345
18337,4588
18338,6
18338,348
18339,400
18339,1241
18340,386
18340,4865
18340,6328
18340,7770
18341,5553
18344,365
18349,119
18349,1869
18350,4950
18350,5553
18351,5
18353,291
18353,2165
18353,2371
18353,5161
18354,2
18356,5
18356,28
18356,119
18356,6192
18357,28
18358,3885
18358,5350
18358,7673
18358,8698
18359,67
18360,291
18360,400
18365,119
18365,122
18365,1005
18365,2187
18365,4137
18365,4507
18367,1241
18373,706
18373,1032
18373,1869
18373,4069
18373,5907
18374,1
18374,360
18374,2187
18374,6687
18375,6
18375,122
18381,1
18381,67
18381,98
18381,365
18383,355
18384,291
18386,386
18386,621
18387,67
18387,291
18387,3876
18387,6422
18388,7770
18389,1
18389,3381
18389,4407
18390,2175
18391,706
18393,67
18394,8957
18397,1953
18398,1274
18398,5084
18402,93
18402,119
18402,350
18402,1934
18402,7779
18405,360
18405,4588
18407,2368
18410,1848
18414,1524
18415,902
18416,662
18416,7779
18420,320
18420,386
18422,3885
18423,1371
18424,5479
18424,9516
18425,446
18426,6
18426,28
18426,119
18427,446
18427,1032
18429,348
18431,122
18431,706
18431,1953
18431,3109
18434,3464
18436,6
18436,1617
18437,3388
18439,10
18441,760
18442,4830
18442,6193
18443,5
18443,840
18443,902
18443,3586
18443,3717
18443,3973
18443,4983
18447,5191
18448,1078
18448,5907
18449,3590
18449,6687
18451,656
18454,304
18454,424
18454,840
18454,1202
18455,1
18455,8914
18457,1
18457,7723
18458,3061
18458,4894
18458,7332
18459,10
18460,2
18460,446
18461,3478
18463,2517
18464,28
18464,348
18464,667
18465,119
18465,350
18465,3985
18472,5171
18473,4588
18475,119
18475,2865
18476,3431
18486,2175
18487,400
18487,1519
18487,2175
18488,668
18488,9799
18489,400
18490,291
18490,3028
18491,67
18495,1934
18495,3102
18495,5139
18496,662
18496,3590
18499,5350
18501,1524
18505,353
18505,456
18507,1
18507,4948
18510,360
18510,2187
18510,5693
18511,119
18512,28
18512,29
18512,2122
18514,5191
18516,6288
18516,6753
18517,10
18517,424
18517,5297
18519,3028
18520,3559
18522,304
18524,4820
18524,4989
18526,122
18526,1519
18529,5
18529,6
18531,668
18532,28
18532,3711
18532,4381
18532,5544
18533,3888
18533,5148
18534,348
18534,1032
18535,4981
18537,122
18538,28
18538,304
18540,6687
18542,119
18542,2175
18543,10
18543,1202
18543,4631
18546,1202
18547,6
18547,5368
18551,599
18552,10
18552,3061
18552,4981
18554,5180
18558,5
18558,1953
18560,119
18561,428
18562,1618
18566,10
18566,348
18567,6328
18569,122
18574,10
18574,840
18575,122
18576,122
18576,2744
18577,10
18577,424
18577,3590
18580,3858
18581,291
18581,378
18581,7763
18585,9820
18588,355
18588,424
18588,1934
18588,5297
18589,119
18589,4271
18591,29
18593,3
18595,5
18595,348
18596,4473
18596,7770
18599,1
18599,304
18599,3028
18601,67
18603,3291
18603,3805
18605,668
18607,475
18607,830
18609,2187
18610,122
18610,952
18611,1823
18615,1
18615,28
18615,424
